0,1,2,3,4,5,6
سمند،,1396,EF7 دوگانه سوز-LX,"87,000 کیلومتر",دنده ای,خاکستری,"372,000,000"
سمند،,1399,XU7-LX,"60,000 کیلومتر",دنده ای,نوک مدادی,"370,000,000"
سمند،,1400,پلاس بنزینی-سورن,"11,000 کیلومتر",دنده ای,مشکی,"462,000,000"
سمند،,1398,XU7-LX,"64,000 کیلومتر",دنده ای,سفید,"365,000,000"
سمند،,1394,EF7-LX,"146,000 کیلومتر",دنده ای,سفید,"315,000,000"
سمند،,1400,EF7-LX,"34,000 کیلومتر",دنده ای,سفید,"390,000,000"
سمند،,1396,XU7-LX,"58,000 کیلومتر",دنده ای,مشکی,"345,000,000"
سمند،,1393,ELX-سورن,"65,000 کیلومتر",دنده ای,دلفینی,"350,000,000"
سمند،,1399,پلاس بنزینی-سورن,"26,500 کیلومتر",دنده ای,سفید,"460,000,000"
سمند،,1397,EF7-LX,"78,000 کیلومتر",دنده ای,سفید,"365,000,000"
سمند،,1385,XU7-LX,"570,000 کیلومتر",دنده ای,نقره ای,"200,000,000"
سمند،,1400,XU7-LX,"22,000 کیلومتر",دنده ای,سفید,"395,000,000"
سمند،,1396,XU7-LX,"113,000 کیلومتر",دنده ای,سفید,"300,000,000"
سمند،,1400,EF7-LX,"20,000 کیلومتر",دنده ای,سفید,"450,000,000"
سمند،,1394,EF7-LX,"120,000 کیلومتر",دنده ای,خاکستری,"305,000,000"
سمند،,1396,EF7 دوگانه سوز-LX,"101,000 کیلومتر",دنده ای,سفید,"390,000,000"
سمند،,1393,ELX-سورن,"160,000 کیلومتر",دنده ای,سرمه ای,"310,000,000"
سمند،,1395,EF7-LX,"84,000 کیلومتر",دنده ای,سفید,"345,000,000"
سمند،,1400,XU7-LX,"11,000 کیلومتر",دنده ای,سفید,"430,000,000"
سمند،,1386,دنده ای-X7,"350,000 کیلومتر",دنده ای,سفید,"175,000,000"
سمند،,1399,EF7 دوگانه سوز-LX,کارکرد صفر,دنده ای,سفید,"470,000,000"
سمند،,1400,پلاس بنزینی-سورن,"25,000 کیلومتر",دنده ای,سفید,"465,000,000"
سمند،,1397,XU7-LX,"76,000 کیلومتر",دنده ای,سفید,"353,000,000"
سمند،,1398,XU7-LX,"111,000 کیلومتر",دنده ای,سفید,"362,000,000"
سمند،,1398,XU7-LX,"105,000 کیلومتر",دنده ای,خاکستری,"350,000,000"
سمند،,1400,XU7-LX,"13,000 کیلومتر",دنده ای,سفید,"415,000,000"
سمند،,1398,EF7 دوگانه سوز-LX,"107,000 کیلومتر",دنده ای,مشکی,"400,000,000"
سمند،,1399,EF7-LX,"47,800 کیلومتر",دنده ای,سفید,"390,000,000"
سمند،,1400,پلاس بنزینی-سورن,"28,800 کیلومتر",دنده ای,سفید,"465,000,000"
سمند،,1399,XU7-LX,"90,000 کیلومتر",دنده ای,سفید,"375,000,000"
سمند،,1397,EF7 دوگانه سوز-LX,"112,000 کیلومتر",دنده ای,سفید,"385,000,000"
سمند،,1400,EF7-LX,"1,800 کیلومتر",دنده ای,سفید,"470,000,000"
سمند،,1400,XU7-LX,"39,000 کیلومتر",دنده ای,سفید,"420,000,000"
سمند،,1396,EF7 دوگانه سوز-LX,"96,000 کیلومتر",دنده ای,سفید,"360,000,000"
سمند،,1391,EF7 دوگانه سوز-LX,"125,000 کیلومتر",دنده ای,سفید,"230,000,000"
سمند،,1394,ELX-سورن,"215,000 کیلومتر",دنده ای,سفید,"315,000,000"
سمند،,1393,XU7-LX,"189,000 کیلومتر",دنده ای,سرمه ای,"283,000,000"
سمند،,1397,EF7-LX,"128,000 کیلومتر",دنده ای,خاکستری,"355,000,000"
سمند،,1399,XU7-LX,"3,000 کیلومتر",دنده ای,سفید,"420,000,000"
سمند،,1398,XU7-LX,"83,000 کیلومتر",دنده ای,سفید,"385,000,000"
سمند،,1400,EF7-LX,"31,000 کیلومتر",دنده ای,سفید,"399,000,000"
سمند،,1400,EF7-LX,"32,000 کیلومتر",دنده ای,آبی,"400,000,000"
