0,1,2,3,4,5,6
تیبا،,1398,SX بنزینی-صندوق,"46,000 کیلومتر",دنده ای,سفید,"263,000,000"
تیبا،,1394,SX بنزینی-صندوق,"105,000 کیلومتر",دنده ای,سفید,"230,000,000"
تیبا،,1396,EX-هاچ,"106,000 کیلومتر",دنده ای,سفید,"260,000,000"
تیبا،,1396,SX بنزینی-صندوق,"21,000 کیلومتر",دنده ای,نقره ای,"265,000,000"
تیبا،,1401,SX بنزینی-صندوق,کارکرد صفر,دنده ای,سفید,"298,000,000"
تیبا،,1400,SX بنزینی-صندوق,"30,000 کیلومتر",دنده ای,سفید,"286,000,000"
تیبا،,1399,EX-هاچ,"36,000 کیلومتر",دنده ای,سفید,"280,000,000"
تیبا،,1400,SX بنزینی-صندوق,کارکرد صفر,دنده ای,سفید,"292,000,000"
تیبا،,1400,SX بنزینی-صندوق,"24,000 کیلومتر",دنده ای,سفید,"280,000,000"
تیبا،,1396,EX-هاچ,"125,000 کیلومتر",دنده ای,سفید,"254,000,000"
تیبا،,1400,EX-هاچ,"6,500 کیلومتر",دنده ای,سفید,"290,000,000"
تیبا،,1394,SX بنزینی-صندوق,"84,000 کیلومتر",دنده ای,نوک مدادی,"220,000,000"
تیبا،,1400,EX-هاچ,"20,000 کیلومتر",دنده ای,سفید,"285,000,000"
تیبا،,1399,SX بنزینی-صندوق,"27,000 کیلومتر",دنده ای,سفید,"270,000,000"
تیبا،,1399,SX بنزینی-صندوق,"33,800 کیلومتر",دنده ای,سفید,"268,000,000"
تیبا،,1395,SX بنزینی-صندوق,"74,000 کیلومتر",دنده ای,سفید,"239,000,000"
تیبا،,1400,EX-هاچ,"22,000 کیلومتر",دنده ای,سفید,"282,000,000"
تیبا،,1393,SX بنزینی-صندوق,"88,000 کیلومتر",دنده ای,قهوه ای,"230,000,000"
تیبا،,1401,EX-هاچ,39 کیلومتر,دنده ای,سفید,"301,000,000"
تیبا،,1398,SX بنزینی-صندوق,"1,320 کیلومتر",دنده ای,سفید,"285,000,000"
تیبا،,1401,SX بنزینی-صندوق,کارکرد صفر,دنده ای,سفید,"305,000,000"
تیبا،,1400,EX-هاچ,"20,000 کیلومتر",دنده ای,سفید,"285,000,000"
تیبا،,1398,SX بنزینی-صندوق,"34,000 کیلومتر",دنده ای,سفید,"277,000,000"
تیبا،,1398,EX-هاچ,"33,000 کیلومتر",دنده ای,نوک مدادی,"266,000,000"
تیبا،,1401,EX-هاچ,"11,000 کیلومتر",دنده ای,سفید,"289,000,000"
تیبا،,1400,EX-هاچ,"6,000 کیلومتر",دنده ای,سفید,"280,000,000"
تیبا،,1401,EX-هاچ,کارکرد صفر,دنده ای,قهوه ای,"296,000,000"
تیبا،,1399,SX بنزینی-صندوق,"7,000 کیلومتر",دنده ای,سفید,"290,000,000"
تیبا،,1401,EX-هاچ,"21,000 کیلومتر",دنده ای,سفید,"292,000,000"
تیبا،,1395,SX بنزینی-صندوق,"160,000 کیلومتر",دنده ای,سفید,"220,000,000"
تیبا،,1395,SX دوگانه سوز-صندوق,"128,000 کیلومتر",دنده ای,سفید,"239,000,000"
تیبا،,1397,EX-هاچ,"45,000 کیلومتر",دنده ای,آلبالویی,"255,000,000"
