0,1,2,3,4,5,6
پراید،,1396,SE-131,"102,500 کیلومتر",دنده ای,سفید,"226,000,000"
پراید،,1398,SE-131,"64,000 کیلومتر",دنده ای,سفید,"245,000,000"
پراید،,1395,SE-131,"149,000 کیلومتر",دنده ای,سفید,"210,000,000"
پراید،,1396,SE-131,"167,500 کیلومتر",دنده ای,سفید,"220,000,000"
پراید،,1398,SE-131,"89,000 کیلومتر",دنده ای,سفید,"243,000,000"
پراید،,1395,SE-111,"89,000 کیلومتر",دنده ای,نوک مدادی,"225,000,000"
پراید،,1398,SE-131,"64,900 کیلومتر",دنده ای,سفید,"238,000,000"
پراید،,1398,SE-131,"72,000 کیلومتر",دنده ای,نوک مدادی,"235,000,000"
پراید،,1399,SE-131,"31,000 کیلومتر",دنده ای,سفید,"235,000,000"
پراید،,1398,SE-131,"50,000 کیلومتر",دنده ای,سفید,"245,000,000"
پراید،,1391,SX-111,"180,000 کیلومتر",دنده ای,نوک مدادی,"180,000,000"
پراید،,1398,SE-131,"52,763 کیلومتر",دنده ای,سفید,"237,500,000"
پراید،,1398,SE-151,"80,000 کیلومتر",دنده ای,سفید,"228,000,000"
پراید،,1399,SE-131,"60,000 کیلومتر",دنده ای,سفید,"252,000,000"
پراید،,1396,SE-131,"130,000 کیلومتر",دنده ای,طوسی,"225,000,000"
پراید،,1385,دنده ای-صندوق,"200,000 کیلومتر",دنده ای,سفید,"135,000,000"
پراید،,1401,SE-151,کارکرد صفر,دنده ای,سفید,"255,000,000"
پراید،,1399,SE-131,"26,000 کیلومتر",دنده ای,سفید,"256,000,000"
پراید،,1395,SE-131,"74,000 کیلومتر",دنده ای,سفید,"198,000,000"
پراید،,1401,SE-151,کارکرد صفر,دنده ای,سفید,"252,000,000"
پراید،,1396,SE-131,"137,000 کیلومتر",دنده ای,سفید,"230,000,000"
پراید،,1398,SE-131,"40,000 کیلومتر",دنده ای,سفید,"245,000,000"
پراید،,1401,SE-151,کارکرد صفر,دنده ای,سفید,"254,000,000"
پراید،,1401,SE-151,کارکرد صفر,دنده ای,سفید,"255,000,000"
پراید،,1401,SE-151,کارکرد صفر,دنده ای,سفید,"251,000,000"
پراید،,1397,SE-131,"48,000 کیلومتر",دنده ای,سفید,"255,000,000"
پراید،,1394,SE-132,"140,000 کیلومتر",دنده ای,سفید,"202,000,000"
پراید،,1398,SE-131,"92,000 کیلومتر",دنده ای,سفید,"230,000,000"
پراید،,1399,SE-131,"49,000 کیلومتر",دنده ای,سفید,"252,000,000"
پراید،,1396,SE-131,"65,000 کیلومتر",دنده ای,سفید,"235,000,000"
پراید،,1398,SE-131,"93,000 کیلومتر",دنده ای,سفید,"239,900,000"
پراید،,1398,SE-131,"4,000 کیلومتر",دنده ای,سفید,"268,000,000"
پراید،,1401,SE-151,کارکرد صفر,دنده ای,سفید,"260,000,000"
پراید،,1392,TL-131,"280,000 کیلومتر",دنده ای,سفید,"185,000,000"
پراید،,1399,SE-131,"75,000 کیلومتر",دنده ای,سفید,"238,000,000"
پراید،,1399,SE-131,"75,000 کیلومتر",دنده ای,سفید,"245,000,000"
پراید،,1399,SE-131,"50,000 کیلومتر",دنده ای,سفید,"258,000,000"
پراید،,1400,SE-151,"24,000 کیلومتر",دنده ای,سفید,"245,000,000"
پراید،,1401,SE-151,کارکرد صفر,دنده ای,نوک مدادی,"260,000,000"
پراید،,1396,SE-131,"160,000 کیلومتر",دنده ای,سفید,"210,000,000"
پراید،,1398,SE-131,"120,000 کیلومتر",دنده ای,سفید,"255,000,000"
پراید،,1389,دنده ای-صندوق,"50,000 کیلومتر",دنده ای,زیتونی,"200,000,000"
پراید،,1398,SE-131,"75,000 کیلومتر",دنده ای,مشکی,"243,000,000"
پراید،,1399,SE-131,"87,000 کیلومتر",دنده ای,سفید,"253,000,000"
پراید،,1393,SE-111,"129,000 کیلومتر",دنده ای,سفید,"190,000,000"
پراید،,1389,دنده ای-صندوق,"100,000 کیلومتر",دنده ای,سفید,"90,000,000"
پراید،,1401,SE-151,کارکرد صفر,دنده ای,سفید,"261,000,000"
پراید،,1401,SE-151,کارکرد صفر,دنده ای,سفید,"260,000,000"
پراید،,1395,SE-131,"104,000 کیلومتر",دنده ای,سفید,"210,000,000"
پراید،,1384,دنده ای-صندوق,"280,000 کیلومتر",دنده ای,مشکی,"120,000,000"
پراید،,1398,SE-111,"51,000 کیلومتر",دنده ای,سفید,"258,000,000"
پراید،,1397,SE-131,"85,000 کیلومتر",دنده ای,سفید,"215,000,000"
پراید،,1398,SE-131,"19,700 کیلومتر",دنده ای,سفید,"230,000,000"
پراید،,1398,SE-151,"78,000 کیلومتر",دنده ای,سفید,"216,000,000"
پراید،,1398,SE-131,"49,200 کیلومتر",دنده ای,سفید,"244,000,000"
پراید،,1396,SE-111,"94,000 کیلومتر",دنده ای,سفید,"219,000,000"
پراید،,1398,SE-131,"56,000 کیلومتر",دنده ای,سفید,"240,000,000"
پراید،,1401,SE-151,کارکرد صفر,دنده ای,سفید,"250,000,000"
پراید،,1401,SE-151,کارکرد صفر,دنده ای,سفید,"270,000,000"
پراید،,1399,SE-131,"65,000 کیلومتر",دنده ای,سفید,"245,000,000"
پراید،,1400,SE-151,"14,000 کیلومتر",دنده ای,نوک مدادی,"235,000,000"
پراید،,1395,SE-131,"97,000 کیلومتر",دنده ای,سفید,"214,000,000"
پراید،,1398,SE-131,"31,000 کیلومتر",دنده ای,سفید,"250,000,000"
پراید،,1399,SE-131,"57,000 کیلومتر",دنده ای,سفید,"245,000,000"
پراید،,1393,SE-131,"238,000 کیلومتر",دنده ای,سفید,"197,000,000"
پراید،,1381,دنده ای-صندوق,"500,000 کیلومتر",دنده ای,سرمه ای,"67,500,000"
پراید،,1398,SE-131,"200,000 کیلومتر",دنده ای,سفید,"230,000,000"
